position,layer,auc,acc,f1,logloss,ece
prompt_last,0,0.5,0.4,0.5714285714285714,0.6931471805599454,0.09999999999999998
prompt_last,1,0.6009259259259259,0.6133333333333333,0.5245901639344263,2.132214880444852,0.338098702594336
prompt_last,2,0.6118518518518519,0.6,0.4827586206896552,2.0230930244515015,0.3039608263995863
prompt_last,3,0.5892592592592594,0.58,0.46153846153846156,2.2193005442861486,0.376224814811302
prompt_last,4,0.632962962962963,0.6,0.5081967213114754,1.7164952529046058,0.32120451531881455
prompt_last,5,0.6092592592592593,0.5933333333333334,0.49586776859504134,1.879827551051507,0.34056087792241385
prompt_last,6,0.6157407407407408,0.5933333333333334,0.46956521739130436,1.8294706856876708,0.3275657627044569
prompt_last,7,0.6014814814814815,0.6066666666666667,0.49572649572649574,1.845176745553233,0.31860346291422903
prompt_last,8,0.6212962962962962,0.6266666666666667,0.5333333333333333,1.692398144643898,0.2823186799655184
prompt_last,9,0.6275925925925926,0.5933333333333334,0.512,1.737302928382591,0.3256151894109011
prompt_last,10,0.6074074074074074,0.6066666666666667,0.49572649572649574,1.7853529688511696,0.30826236330267553
prompt_last,11,0.6031481481481481,0.6,0.4915254237288136,1.879433595475056,0.3189568077289945
prompt_last,12,0.6664814814814815,0.6,0.4642857142857143,1.6436431715439355,0.311273984438185
prompt_last,13,0.6437037037037037,0.6133333333333333,0.5245901639344263,1.564217742242909,0.31209513589539933
prompt_last,14,0.6457407407407407,0.6266666666666667,0.5483870967741935,1.6633561562108232,0.32901549215181203
prompt_last,15,0.6553703703703705,0.6266666666666667,0.5483870967741935,1.5488153857551394,0.3097361363357239
prompt_last,16,0.6438888888888888,0.62,0.5043478260869565,1.4877884668769967,0.29149965234941577
prompt_last,17,0.6477777777777778,0.6266666666666667,0.5333333333333333,1.5585592030884001,0.28550424508159744
prompt_last,18,0.6607407407407406,0.6333333333333333,0.5528455284552846,1.5219345824433719,0.2783105237281136
prompt_last,19,0.7166666666666667,0.6133333333333333,0.546875,1.4617612833457327,0.305333901256469
prompt_last,20,0.7155555555555556,0.6266666666666667,0.5555555555555556,1.4738205898057597,0.3138309470067965
prompt_last,21,0.7355555555555555,0.7,0.6218487394957983,1.4664687299870889,0.257095780113299
prompt_last,22,0.7222222222222222,0.6666666666666666,0.6153846153846154,1.5915582721603314,0.2745585798635872
prompt_last,23,0.7446296296296296,0.6866666666666666,0.6518518518518519,1.2819412267728039,0.2631522464498721
prompt_last,24,0.7429629629629629,0.6666666666666666,0.609375,1.3022523530095846,0.2582740312093586
prompt_last,25,0.731851851851852,0.6666666666666666,0.6153846153846154,1.4208987891784148,0.2639935723954462
prompt_last,26,0.7162962962962962,0.64,0.5714285714285714,1.4244818950454294,0.2843036508632914
prompt_last,27,0.7731481481481481,0.7,0.6341463414634146,1.1705863788416946,0.2564410636278016
prompt_last,28,0.7664814814814815,0.7,0.6511627906976745,1.2756061891583714,0.2616025640304771
prompt_last,29,0.7651851851851852,0.68,0.6190476190476191,1.2066752362278805,0.2521733413546945
prompt_last,30,0.789074074074074,0.72,0.6612903225806451,1.0881540173195365,0.2150283520608982
prompt_last,31,0.7818518518518518,0.72,0.65,1.0987580042848193,0.20986141465295796
prompt_last,32,0.7596296296296297,0.6733333333333333,0.5882352941176471,1.0240941968042288,0.22223378085832954
prompt_last,33,0.7935185185185185,0.74,0.6776859504132231,0.9289335749382853,0.19556518994252875
prompt_last,34,0.7705555555555555,0.6933333333333334,0.603448275862069,1.0106682725859166,0.21854260152659571
prompt_last,35,0.7737037037037037,0.6866666666666666,0.6050420168067226,0.8969948435713754,0.23032964163234843
prompt_last,36,0.8105555555555556,0.76,0.7,0.7221728151303058,0.15130680424137533
answer_first,0,0.4860185185185185,0.5666666666666667,0.3434343434343434,1.4590159206274798,0.27590992927715025
answer_first,1,0.49444444444444446,0.5266666666666666,0.40336134453781514,2.2899536752796026,0.36891787362975703
answer_first,2,0.5298148148148148,0.5466666666666666,0.41379310344827586,2.094075439622783,0.3517675766823197
answer_first,3,0.5061111111111111,0.5466666666666666,0.4426229508196721,2.3234880372194517,0.3656252231820628
answer_first,4,0.5212962962962963,0.54,0.4566929133858268,1.9970510715878842,0.38265975159807786
answer_first,5,0.532962962962963,0.5866666666666667,0.4745762711864407,2.0476359173339356,0.32826957423818387
answer_first,6,0.5564814814814815,0.5733333333333334,0.4482758620689655,2.108544328598376,0.39080922832177895
answer_first,7,0.5531481481481482,0.5466666666666666,0.39285714285714285,1.8936322668022345,0.39195038260309023
answer_first,8,0.5324074074074073,0.56,0.42105263157894735,1.987980432147767,0.3714652109470248
answer_first,9,0.4709259259259259,0.5133333333333333,0.35398230088495575,2.2939549327239654,0.4066339906134119
answer_first,10,0.47074074074074074,0.5333333333333333,0.36363636363636365,2.4091316450122715,0.40594367576087503
answer_first,11,0.5624074074074075,0.6,0.4444444444444444,1.9073144521336538,0.3307546368355477
answer_first,12,0.553888888888889,0.6,0.47368421052631576,1.9449395183205853,0.33351936693118467
answer_first,13,0.5881481481481481,0.6133333333333333,0.4528301886792453,1.7121724843514137,0.28946327980918163
answer_first,14,0.6472222222222223,0.6266666666666667,0.44,1.4687097248975256,0.310028015259489
answer_first,15,0.6340740740740741,0.66,0.5048543689320388,1.6310442807877072,0.2749682911435056
answer_first,16,0.6527777777777778,0.6066666666666667,0.45871559633027525,1.5186135500822135,0.3010686629090158
answer_first,17,0.6835185185185186,0.64,0.5263157894736842,1.3572910490975112,0.27893372192457166
answer_first,18,0.6974074074074075,0.6933333333333334,0.5818181818181818,1.340535021287941,0.24232024437559976
answer_first,19,0.71,0.6733333333333333,0.5504587155963303,1.2372503328911477,0.24545743832566036
answer_first,20,0.67,0.64,0.5263157894736842,1.3788301938427754,0.29460700894447084
answer_first,21,0.7027777777777778,0.6466666666666666,0.5546218487394958,1.273361271203587,0.2573134138830929
answer_first,22,0.7083333333333333,0.6266666666666667,0.5555555555555556,1.1603306718454098,0.275185150770444
answer_first,23,0.7464814814814815,0.6533333333333333,0.5873015873015873,1.0497361011392468,0.23348689745903198
answer_first,24,0.77,0.7266666666666667,0.6666666666666666,1.0735533926060832,0.1862510951910553
answer_first,25,0.7753703703703705,0.68,0.625,1.0840853272164754,0.2316500118811698
answer_first,26,0.7348148148148148,0.6666666666666666,0.5833333333333334,1.1546071503869306,0.242601599683598
answer_first,27,0.7422222222222222,0.6666666666666666,0.6031746031746031,1.1142974935407501,0.24170612291927726
answer_first,28,0.7353703703703705,0.68,0.6065573770491803,1.169833475845994,0.2526165735091923
answer_first,29,0.7161111111111111,0.6733333333333333,0.6016260162601627,1.1529456546445631,0.25347627888462093
answer_first,30,0.7142592592592593,0.6733333333333333,0.5882352941176471,1.1355973004208237,0.24935305151416257
answer_first,31,0.6903703703703704,0.6533333333333333,0.5666666666666667,1.2800195790708733,0.26939629876496496
answer_first,32,0.6683333333333333,0.68,0.6,1.3886878399657245,0.26685197663969346
answer_first,33,0.6275925925925926,0.6266666666666667,0.5172413793103449,1.3999534848532234,0.27965382932279403
answer_first,34,0.6357407407407407,0.62,0.5043478260869565,1.2988960522963262,0.27836770887596574
answer_first,35,0.7077777777777777,0.66,0.5048543689320388,0.9952211701415642,0.2148988410023142
answer_first,36,0.6835185185185185,0.64,0.47058823529411764,1.0773606588884255,0.24241625021303165
answer_last,0,0.5037962962962963,0.49333333333333335,0.2692307692307692,1.5737186711314968,0.3696138738399349
answer_last,1,0.5033333333333333,0.5333333333333333,0.375,1.8699209213323915,0.35575294156481957
answer_last,2,0.5155555555555555,0.56,0.37735849056603776,1.8583934021122281,0.35108069466455843
answer_last,3,0.5466666666666666,0.5666666666666667,0.4144144144144144,1.725494082087211,0.3228798693565188
answer_last,4,0.5718518518518519,0.6,0.4,1.741254467812981,0.3352987935852614
answer_last,5,0.5935185185185187,0.6133333333333333,0.4423076923076923,1.6993224576758632,0.29312537498391644
answer_last,6,0.5885185185185186,0.6133333333333333,0.4528301886792453,1.6903351307112053,0.30371175192626454
answer_last,7,0.5588888888888889,0.6,0.4339622641509434,1.525231616342501,0.3028877440295513
answer_last,8,0.5985185185185184,0.6066666666666667,0.46846846846846846,1.3573336658258568,0.3034975417574228
answer_last,9,0.5583333333333333,0.5733333333333334,0.41818181818181815,1.5131895520196879,0.32813451798787013
answer_last,10,0.6046296296296295,0.6,0.4444444444444444,1.3544993247226533,0.2872062080445845
answer_last,11,0.6375925925925925,0.6066666666666667,0.4485981308411215,1.3008488135668166,0.290430960207583
answer_last,12,0.6779629629629629,0.7066666666666667,0.5849056603773585,1.2519639433907428,0.22173636087324905
answer_last,13,0.670925925925926,0.6666666666666666,0.5689655172413793,1.2500279999897081,0.24143443338469944
answer_last,14,0.677962962962963,0.6533333333333333,0.5185185185185185,1.363758133967302,0.289427201152249
answer_last,15,0.7214814814814815,0.6933333333333334,0.5660377358490566,1.2301484340047306,0.2590087536799468
answer_last,16,0.6975925925925927,0.66,0.5405405405405406,1.397909195276936,0.2745059528606877
answer_last,17,0.7027777777777777,0.6466666666666666,0.4854368932038835,1.4283855174641489,0.29048157407598574
answer_last,18,0.7072222222222223,0.6266666666666667,0.44,1.37096020171924,0.27699084812121927
answer_last,19,0.725,0.66,0.5048543689320388,1.1979200654868456,0.2630175975753907
answer_last,20,0.7937037037037038,0.7066666666666667,0.5849056603773585,0.8691795982547944,0.2040361130308225
answer_last,21,0.7914814814814815,0.72,0.6037735849056604,0.9612927405018987,0.23413201016669655
answer_last,22,0.7840740740740741,0.7,0.5945945945945946,0.9520148859372707,0.23218259142212125
answer_last,23,0.7731481481481481,0.6933333333333334,0.603448275862069,0.9414566123037728,0.21991517533257968
answer_last,24,0.8175925925925926,0.7666666666666667,0.7008547008547008,0.861523896008562,0.190368680227044
answer_last,25,0.838888888888889,0.74,0.6422018348623854,0.7934847633150162,0.19954048121522122
answer_last,26,0.8137037037037037,0.7266666666666667,0.616822429906542,0.9306421326028063,0.20485166625372248
answer_last,27,0.8009259259259259,0.68,0.5714285714285714,0.946631859394497,0.25098965916931926
answer_last,28,0.7962962962962963,0.7266666666666667,0.6495726495726496,0.9886330194927245,0.22360065190558628
answer_last,29,0.7824074074074074,0.7266666666666667,0.6495726495726496,1.0503079051181317,0.20479915937876567
answer_last,30,0.777962962962963,0.72,0.6379310344827587,1.0531122792046004,0.22187655040677776
answer_last,31,0.7874074074074074,0.7266666666666667,0.6434782608695652,1.0311815410628007,0.2183675162625103
answer_last,32,0.7612962962962962,0.68,0.5636363636363636,1.0756556294293804,0.2293256530001641
answer_last,33,0.7538888888888889,0.68,0.5789473684210527,1.1189405971480952,0.25169679958190555
answer_last,34,0.7451851851851852,0.6733333333333333,0.5585585585585585,1.1762766888720788,0.2478904379783166
answer_last,35,0.7427777777777778,0.7066666666666667,0.6140350877192983,1.2407596965890473,0.23877347941106575
answer_last,36,0.7598148148148147,0.7266666666666667,0.6371681415929203,1.1320533250632576,0.22057056616447226
answer_mean,0,0.46898148148148144,0.52,0.23404255319148937,2.009549901824875,0.3740812897017407
answer_mean,1,0.5062962962962962,0.5466666666666666,0.38181818181818183,1.9809740227001422,0.3581958830315639
answer_mean,2,0.5135185185185186,0.5866666666666667,0.46551724137931033,2.15667050209273,0.3447787948728567
answer_mean,3,0.482962962962963,0.5466666666666666,0.40350877192982454,2.115582769786377,0.38597102898520086
answer_mean,4,0.518888888888889,0.5533333333333333,0.42735042735042733,1.8856728016780964,0.3697375625952033
answer_mean,5,0.5511111111111111,0.5866666666666667,0.43636363636363634,1.758890402680712,0.35105490443930254
answer_mean,6,0.5855555555555556,0.56,0.4,1.6087970664610354,0.325664303442253
answer_mean,7,0.6061111111111112,0.62,0.47706422018348627,1.572423579926625,0.2966827662800593
answer_mean,8,0.6346296296296297,0.6,0.45454545454545453,1.4072882919331786,0.3209694329562892
answer_mean,9,0.5955555555555556,0.6,0.4,1.3707952482268926,0.3177887759530498
answer_mean,10,0.6118518518518519,0.5866666666666667,0.41509433962264153,1.4264103511965238,0.3273347030253269
answer_mean,11,0.6768518518518519,0.66,0.48484848484848486,1.2181710340065222,0.2595099918676546
answer_mean,12,0.6975925925925925,0.66,0.5048543689320388,1.0818576732032277,0.24998205375517926
answer_mean,13,0.6955555555555555,0.6933333333333334,0.5892857142857143,1.038292426354583,0.19522889505100316
answer_mean,14,0.737037037037037,0.6733333333333333,0.5242718446601942,1.0192690248616645,0.2358470653853321
answer_mean,15,0.7255555555555556,0.72,0.6111111111111112,1.0855844457405064,0.25082261912229936
answer_mean,16,0.7137037037037037,0.6733333333333333,0.5420560747663551,1.1816201183542538,0.2649874498600634
answer_mean,17,0.707037037037037,0.66,0.5321100917431193,1.2489135463710974,0.2706335634962196
answer_mean,18,0.7240740740740741,0.66,0.5233644859813084,1.206594338732566,0.28081010694099723
answer_mean,19,0.7262962962962962,0.6666666666666666,0.5454545454545454,1.2144191521181662,0.27789154801363886
answer_mean,20,0.8088888888888889,0.7266666666666667,0.6371681415929203,0.8720805924781824,0.2159596206483076
answer_mean,21,0.8161111111111111,0.7133333333333334,0.6324786324786325,0.7815631679020864,0.21043267790626413
answer_mean,22,0.8216666666666667,0.7133333333333334,0.6386554621848739,0.763478657108716,0.20090179012539072
answer_mean,23,0.8224074074074074,0.7266666666666667,0.6495726495726496,0.7542472189667783,0.19963863397951892
answer_mean,24,0.8287037037037037,0.74,0.6666666666666666,0.7953434333047239,0.18696043889167127
answer_mean,25,0.85,0.7333333333333333,0.6721311475409836,0.7262998381147742,0.18900049083972326
answer_mean,26,0.8174074074074075,0.7266666666666667,0.6371681415929203,0.8265767767158396,0.21579264548582022
answer_mean,27,0.8203703703703704,0.7266666666666667,0.6495726495726496,0.8061404317780413,0.20812798443755126
answer_mean,28,0.806111111111111,0.72,0.6440677966101694,0.8896459409587522,0.19697068380191385
answer_mean,29,0.7831481481481481,0.7133333333333334,0.6324786324786325,0.9052968612330181,0.21790835043634144
answer_mean,30,0.7716666666666667,0.7066666666666667,0.6333333333333333,0.9017467409400249,0.19958864092858397
answer_mean,31,0.7662962962962964,0.7066666666666667,0.6071428571428571,0.9454183969380912,0.22247534443647976
answer_mean,32,0.7555555555555556,0.7,0.6086956521739131,0.9708209019532952,0.19377826438357243
answer_mean,33,0.7224074074074074,0.6666666666666666,0.5454545454545454,1.0379815645896535,0.249636850256582
answer_mean,34,0.7124074074074075,0.6866666666666666,0.5765765765765766,1.090514446869657,0.23357320367019485
answer_mean,35,0.7361111111111112,0.6866666666666666,0.5436893203883495,0.9672563358356165,0.20987975716061008
answer_mean,36,0.7470370370370369,0.68,0.5471698113207547,0.9021777416755682,0.21226690131865797
